date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:46:37	484857/484857	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Jul%202019%2015:45:41%20GMT	https://chapterone.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min52c7.css	(from https://chapterone.qodeinteractive.com/)
01:46:37	96866/96866	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20May%202019%2017:08:53%20GMT	https://chapterone.qodeinteractive.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-includes/js/jquery/jquery4a5f.js	(from https://chapterone.qodeinteractive.com/)
01:46:37	150436/150436	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2023%20Sep%202019%2012:21:51%20GMT	https://chapterone.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/revolution.tools.min.js?ver=6.0	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/revolution.tools.minf049.js	(from https://chapterone.qodeinteractive.com/)
01:46:37	269077/269077	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2023%20Sep%202019%2012:21:51%20GMT	https://chapterone.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.1.2	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min658f.js	(from https://chapterone.qodeinteractive.com/)
01:46:38	9566/9566	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2015%20Jul%202021%2003:15:23%20GMT	https://chapterone.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://chapterone.qodeinteractive.com/)
01:46:38	2750/2750	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2015%20Jul%202021%2003:15:23%20GMT	https://chapterone.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.7.2	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.minf3df.js	(from https://chapterone.qodeinteractive.com/)
01:46:38	1169/1169	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2023%20Sep%202019%2012:25:43%20GMT	https://chapterone.qodeinteractive.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js?ver=1.10.1	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker73b9.js	(from https://chapterone.qodeinteractive.com/)
01:46:38	810/810	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202019%2015:45:41%20GMT	https://chapterone.qodeinteractive.com/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js?ver=6.0.5	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart52c7.js	(from https://chapterone.qodeinteractive.com/)
01:46:41	197798/197798	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Dec%202021%2022:46:41%20GMT	https://chapterone.qodeinteractive.com/wp-json/wp/v2/pages/313	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-json/wp/v2/pages/313.json	(from https://chapterone.qodeinteractive.com/)
01:46:41	529954/529954	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Dec%202021%2022:46:41%20GMT	https://chapterone.qodeinteractive.com/wp-json/	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-json/index.html	(from https://chapterone.qodeinteractive.com/)
01:46:42	93413/93413	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Dec%202021%2022:46:43%20GMT	https://chapterone.qodeinteractive.com/xmlrpc.php?rsd	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/xmlrpc0db0.php	(from https://chapterone.qodeinteractive.com/)
01:46:42	1045/1045	---MCZ	200	added ('OK')	application/xml	date:Wed,%2011%20Dec%202013%2019:49:11%20GMT	https://chapterone.qodeinteractive.com/wp-includes/wlwmanifest.xml	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-includes/wlwmanifest.xml	(from https://chapterone.qodeinteractive.com/)
01:46:43	2276/2276	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Dec%202021%2022:46:44%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2F	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed334f.json	(from https://chapterone.qodeinteractive.com/)
01:46:44	2370/2370	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Dec%202021%2022:46:45%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2F&format=xml	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed3b8c	(from https://chapterone.qodeinteractive.com/)
01:46:44	930/930	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Sep%202019%2014:51:53%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/09/cropped-favicon-512-32x32.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/09/cropped-favicon-512-32x32.png	(from https://chapterone.qodeinteractive.com/)
01:46:45	11220/11220	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Sep%202019%2014:51:53%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/09/cropped-favicon-512-192x192.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/09/cropped-favicon-512-192x192.png	(from https://chapterone.qodeinteractive.com/)
01:46:46	20750/20750	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Sep%202019%2014:51:53%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/09/cropped-favicon-512-180x180.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/09/cropped-favicon-512-180x180.png	(from https://chapterone.qodeinteractive.com/)
01:46:46	4885/4885	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Aug%202019%2009:02:44%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/08/logo.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/08/logo.png	(from https://chapterone.qodeinteractive.com/)
01:46:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Dec%202021%2022:46:47%20GMT	http://chapterone.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/transparent.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/transparent.30.delayed	(from https://chapterone.qodeinteractive.com/)
01:46:47	122/122	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Sep%202019%2012:21:51%20GMT	https://chapterone.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/transparent.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/transparent.png	(from https://chapterone.qodeinteractive.com/)
01:46:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Dec%202021%2022:46:48%20GMT	http://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-4.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-4.png	(from https://chapterone.qodeinteractive.com/)
01:46:47	222635/222635	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jul%202019%2014:32:14%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-4.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-4.png	(from https://chapterone.qodeinteractive.com/)
01:46:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Dec%202021%2022:46:48%20GMT	http://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-2.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-2.png	(from https://chapterone.qodeinteractive.com/)
01:46:49	251916/251916	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Dec%202021%2020:40:52%20GMT	https://chapterone.qodeinteractive.com/childrens-books/	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/childrens-books/index.html	(from https://chapterone.qodeinteractive.com/)
01:46:49	224515/224515	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Dec%202021%2017:15:18%20GMT	https://chapterone.qodeinteractive.com/audiobook-home/	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/audiobook-home/index.html	(from https://chapterone.qodeinteractive.com/)
01:46:50	7024/7024	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jul%202019%2014:37:43%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-2.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-2.png	(from https://chapterone.qodeinteractive.com/)
01:46:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Dec%202021%2022:46:51%20GMT	http://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-1.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-1.36.delayed	(from https://chapterone.qodeinteractive.com/)
01:46:51	295281/295281	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2016:35:43%20GMT	https://chapterone.qodeinteractive.com/bestselling-author/	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/bestselling-author/index.html	(from https://chapterone.qodeinteractive.com/)
01:46:51	184486/184486	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Dec%202021%2021:58:37%20GMT	https://chapterone.qodeinteractive.com/grid-home/	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/grid-home/index.html	(from https://chapterone.qodeinteractive.com/)
01:46:52	235934/235934	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Dec%202021%2017:08:50%20GMT	https://chapterone.qodeinteractive.com/left-menu-home/	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/left-menu-home/index.html	(from https://chapterone.qodeinteractive.com/)
01:46:52	6601/6601	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jul%202019%2014:38:53%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-1.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-1.png	(from https://chapterone.qodeinteractive.com/)
01:46:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Dec%202021%2022:46:53%20GMT	http://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-3.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-3.38.delayed	(from https://chapterone.qodeinteractive.com/)
01:46:53	114410/114410	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Dec%202021%2017:28:49%20GMT	https://chapterone.qodeinteractive.com/landing/	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/landing/index.html	(from https://chapterone.qodeinteractive.com/)
01:46:53	153500/153500	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Dec%202021%2019:32:32%20GMT	https://chapterone.qodeinteractive.com/about-me/	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/about-me/index.html	(from https://chapterone.qodeinteractive.com/)
01:46:54	2438/2438	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jul%202019%2014:42:36%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-3.png	C:/Users/q/Downloads/BookLover/n/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/home-2-revolution-img-3.png	(from https://chapterone.qodeinteractive.com/)
